도시대기,대전,유성구,구성동,38,39,38,39,41,32
도시대기,대전,유성구,노은동,46,45,43,40,40,33
도시대기,대전,동구,성남동,36,38,36,38,39,33
도시대기,대전,동구,대성동,37,39,36,38,38,30
도시대기,대전,서구,정림동,37,39,37,37,37,30
도시대기,대전,서구,둔산동,37,38,37,37,38,32
도시대기,울산,중구,성남동,34,30,33,35,37,37
도시대기,울산,중구,약사동,28,27,28,32,34,33
도시대기,울산,남구,부곡동,34,32,38,42,44,46
도시대기,울산,남구,여천동,38,33,37,40,41,38
도시대기,울산,남구,야음동,30,27,28,31,32,33
도시대기,울산,남구,신정동,25,23,27,30,33,32
도시대기,울산,남구,무거동,34,28,30,31,38,37**
도시대기,울산,남구,삼산동,29,27,31,33,35,32
도시대기,울산,울주군,덕신리,28,26,28,31,34,35
도시대기,울산,울주군,웅촌면,-,-,-,32,32,34
도시대기,울산,울주군,삼남면,41,37,32,34,35,33
도시대기,울산,울주군,화산리,42,34,35,39,41,41
도시대기,울산,울주군,상남리,34,30,33,36,38,37
도시대기,울산,북구,효문동,37,33,34,37,38,38
도시대기,울산,북구,농소동,41,37,37,37,37,31
도시대기,울산,동구,대송동,27,27,28,30,33*,-
도시대기,울산,동구,전하동,28,26,27,32,36,36
도시대기,세종,세종,신흥동,50,48,44,53,49,39
도시대기,세종,세종,아름동,44,48,46,50,45,37
도시대기,세종,세종,한솔동,42,43,41,40,38,27
도시대기,세종,세종,부강면,50,49,43,47,44,31
도시대기,경기,수원,인계동,43,44,39*,49,44,34
도시대기,경기,수원,신풍동,39,43,42,46,45,37
도시대기,경기,수원,광교동,41,41,40,44,42,37
도시대기,경기,수원,영통동,42,47,41,46,43,36
도시대기,경기,수원,천천동,46,45,45,48,45,41
도시대기,경기,수원,고색동,40,40,40,45,37,31
도시대기,경기,수원,호매실동,47,47,45,50,46,42
도시대기,경기,안양,안양6동,53,51,47,60,61,50
도시대기,경기,안양,부림동,44,44,40,46,44,35
도시대기,경기,안양,호계동,48,49,46,53,65**,41
도시대기,경기,안양,안양2동,50,51,49,50,48,43
도시대기,경기,성남,단대동,38,40,40,45,44,35
도시대기,경기,성남,정자동,49,47,46,50,47,33
도시대기,경기,성남,수내동,43,44,42,44,45,36
도시대기,경기,성남,복정동,41,45,45,47,47,38
도시대기,경기,성남,상대원동,-,44*,44,49,47,35
도시대기,경기,성남,운중동,42,43,42,46,47,37
도시대기,경기,의정부,의정부동,45,46,40,42,44,33
도시대기,경기,의정부,의정부1동,45,48,43,46,46,35
도시대기,경기,광명,철산동,41**,52,49,54,50,40
도시대기,경기,광명,소하동,43,49,45,50,49,41
도시대기,경기,안산,고잔동,27**,35**,39,42,39,32
도시대기,경기,안산,원시동,56,60,56,59,52,45
